,index,power,Date.Time,Date,Time,year,month.April,month.August,month.December,month.February,month.January,month.July,month.June,month.March,month.May,month.November,month.October,month.September,day.of.week.Friday,day.of.week.Monday,day.of.week.Saturday,day.of.week.Sunday,day.of.week.Thursday,day.of.week.Tuesday,day.of.week.Wednesday,day.of.year,day.of.month,week,week.of.month,quarter.Q1,quarter.Q2,quarter.Q3,quarter.Q4,hour,Temperature,Dew.Point,Humidity,Speed,Gust,Pressure,Precip.Rate,Precip.Gauge,holiday.No,predict_pow,holiday.Yes,num.classes,num.students
17612,17613,308.662185668945,2016-05-05 01:00:00,2016-05-05,01:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,1,56.0,50.3,81,0,12,29.6,0.0,0.01,1,270.27081298828125,0,0,0
17613,17614,301.025370279948,2016-05-05 02:00:00,2016-05-05,02:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,2,54.7,50.3,85,0,1,29.59,0.0,0.0,1,272.03619384765625,0,0,0
17614,17615,294.347114562988,2016-05-05 03:00:00,2016-05-05,03:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,3,53.3,49.2,86,0,0,29.56,0.0,0.0,1,272.92901611328125,0,0,0
17615,17616,291.113255818685,2016-05-05 04:00:00,2016-05-05,04:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,4,52.6,47.9,84,0,7,29.56,0.01,0.01,1,270.4651184082031,0,0,0
17616,17617,295.542498270671,2016-05-05 05:00:00,2016-05-05,05:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,5,52.3,46.7,81,0,14,29.56,0.01,0.01,1,271.36517333984375,0,0,0
17617,17618,290.6357421875,2016-05-05 06:00:00,2016-05-05,06:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,6,51.4,46.1,82,14,18,29.58,0.0,0.01,1,270.2654724121094,0,0,0
17618,17619,276.100390116374,2016-05-05 07:00:00,2016-05-05,07:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,7,50.8,44.9,80,4,17,29.59,0.0,0.01,1,271.10638427734375,0,0,0
17619,17620,280.685735066732,2016-05-05 08:00:00,2016-05-05,08:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,8,50.4,44.5,80,6,20,29.61,0.0,0.01,1,272.9864807128906,0,3,114
17620,17621,272.55403645833303,2016-05-05 09:00:00,2016-05-05,09:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,9,52.8,44.4,73,0,15,29.62,0.0,0.01,1,279.006103515625,0,3,114
17621,17622,266.87646738688096,2016-05-05 10:00:00,2016-05-05,10:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,10,55.4,40.9,58,12,19,29.63,0.0,0.01,1,283.9807434082031,0,19,656
17622,17623,270.044408162435,2016-05-05 11:00:00,2016-05-05,11:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,11,58.1,39.1,49,0,24,29.63,0.0,0.01,1,282.7167663574219,0,21,688
17623,17624,253.53444671630902,2016-05-05 12:00:00,2016-05-05,12:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,12,59.5,37.0,43,15,25,29.63,0.0,0.01,1,273.84295654296875,0,24,728
17624,17625,265.744158426921,2016-05-05 13:00:00,2016-05-05,01:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,13,62.3,37.0,39,3,21,29.62,0.0,0.01,1,274.00750732421875,0,25,760
17625,17626,273.366251627604,2016-05-05 14:00:00,2016-05-05,02:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,14,62.7,36.8,38,2,16,29.61,0.0,0.01,1,285.24102783203125,0,26,997
17626,17627,265.269999186198,2016-05-05 15:00:00,2016-05-05,03:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,15,65.0,36.0,34,3,22,29.59,0.0,0.01,1,309.02996826171875,0,61,1879
17627,17628,251.179303487142,2016-05-05 16:00:00,2016-05-05,04:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,16,63.9,35.7,35,1,23,29.58,0.0,0.01,1,311.2301025390625,0,37,908
17628,17629,251.18982950846402,2016-05-05 17:00:00,2016-05-05,05:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,17,62.3,39.5,43,1,26,29.57,0.0,0.01,1,322.6310119628906,0,28,677
17629,17630,254.73484039306598,2016-05-05 18:00:00,2016-05-05,06:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,18,56.9,42.3,58,1,23,29.62,0.0,0.01,1,323.50103759765625,0,29,906
17630,17631,277.079750061035,2016-05-05 19:00:00,2016-05-05,07:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,19,57.2,39.8,52,4,21,29.63,0.0,0.01,1,320.21051025390625,0,8,334
17631,17632,290.681205749512,2016-05-05 20:00:00,2016-05-05,08:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,20,55.9,37.5,50,14,19,29.67,0.0,0.01,1,308.4493408203125,0,6,101
17632,17633,271.187479654948,2016-05-05 21:00:00,2016-05-05,09:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,21,53.5,36.8,53,0,24,29.69,0.0,0.01,1,301.13079833984375,0,5,89
17633,17634,259.647735595703,2016-05-05 22:00:00,2016-05-05,10:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,22,52.0,36.3,55,0,16,29.71,0.0,0.01,1,253.29063415527344,0,0,0
17634,17635,268.833740234375,2016-05-05 23:00:00,2016-05-05,11:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,5,18,1,0,1,0,0,23,51.1,37.7,60,9,16,29.72,0.0,0.01,1,253.7562255859375,0,0,0
17635,17636,260.853116353353,2016-05-06 00:00:00,2016-05-06,12:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,0,50.4,38.7,64,2,20,29.72,0.0,0.01,1,272.3587646484375,0,0,0
17636,17637,266.20548248291,2016-05-06 01:00:00,2016-05-06,01:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,1,49.8,38.9,66,5,13,29.72,0.0,0.01,1,268.0148620605469,0,0,0
17637,17638,264.034741719564,2016-05-06 02:00:00,2016-05-06,02:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,2,49.4,38.9,67,0,4,29.71,0.0,0.0,1,265.5366516113281,0,0,0
17638,17639,255.199597676595,2016-05-06 03:00:00,2016-05-06,03:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,3,48.9,39.2,69,0,6,29.71,0.0,0.0,1,267.4447937011719,0,0,0
17639,17640,251.448089599609,2016-05-06 04:00:00,2016-05-06,04:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,4,47.6,39.7,74,0,0,29.7,0.0,0.0,1,267.81927490234375,0,0,0
17640,17641,255.604024251302,2016-05-06 05:00:00,2016-05-06,05:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,5,46.7,40.5,79,0,4,29.71,0.0,0.0,1,269.3079528808594,0,0,0
17641,17642,255.760022481283,2016-05-06 06:00:00,2016-05-06,06:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,6,46.7,40.9,80,0,4,29.73,0.0,0.0,1,269.89837646484375,0,0,0
17642,17643,250.058245340983,2016-05-06 07:00:00,2016-05-06,07:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,7,47.1,41.9,82,0,6,29.73,0.0,0.0,1,269.356689453125,0,0,0
17643,17644,245.965894063314,2016-05-06 08:00:00,2016-05-06,08:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,8,49.8,42.9,77,7,13,29.75,0.0,0.0,1,260.0555419921875,0,0,0
17644,17645,238.116839090983,2016-05-06 09:00:00,2016-05-06,09:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,9,53.9,43.6,68,2,14,29.77,0.0,0.0,1,257.0010986328125,0,0,0
17645,17646,227.148045857747,2016-05-06 10:00:00,2016-05-06,10:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,10,58.3,44.5,60,0,7,29.77,0.0,0.0,1,253.74032592773438,0,0,0
17646,17647,230.13973236084,2016-05-06 11:00:00,2016-05-06,11:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,11,62.1,42.2,48,5,5,29.78,0.0,0.0,1,247.9946746826172,0,0,0
17647,17648,223.917925516764,2016-05-06 12:00:00,2016-05-06,12:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,12,63.7,39.6,41,11,13,29.77,0.0,0.0,1,243.94375610351562,0,0,0
17648,17649,233.714454650879,2016-05-06 13:00:00,2016-05-06,01:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,13,66.1,41.7,41,1,4,29.76,0.0,0.0,1,246.3419189453125,0,0,0
17649,17650,229.79148610432898,2016-05-06 14:00:00,2016-05-06,02:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,14,66.4,39.4,37,1,3,29.75,0.0,0.0,1,244.6197967529297,0,0,0
17650,17651,237.945696512858,2016-05-06 15:00:00,2016-05-06,03:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,15,68.3,38.1,33,1,17,29.75,0.0,0.0,1,237.4866485595703,0,0,0
17651,17652,251.741770426432,2016-05-06 16:00:00,2016-05-06,04:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,16,68.4,34.9,29,4,18,29.74,0.0,0.0,1,239.13204956054688,0,0,0
17652,17653,259.270276387533,2016-05-06 17:00:00,2016-05-06,05:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,17,67.9,34.5,29,2,20,29.73,0.0,0.0,1,242.41989135742188,0,0,0
17653,17654,241.904988606771,2016-05-06 18:00:00,2016-05-06,06:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,18,67.9,36.2,31,9,15,29.73,0.0,0.0,1,241.54429626464844,0,0,0
17654,17655,270.762674967448,2016-05-06 19:00:00,2016-05-06,07:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,19,67.9,38.5,34,1,3,29.73,0.0,0.0,1,257.5202941894531,0,0,0
17655,17656,269.818229675293,2016-05-06 20:00:00,2016-05-06,08:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,20,66.8,39.0,36,3,9,29.74,0.0,0.0,1,260.4935607910156,0,0,0
17656,17657,263.105433146159,2016-05-06 21:00:00,2016-05-06,09:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,21,64.5,40.3,41,0,0,29.75,0.0,0.0,1,257.53448486328125,0,0,0
17657,17658,251.48673756917302,2016-05-06 22:00:00,2016-05-06,10:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,22,62.9,40.7,44,0,0,29.77,0.0,0.0,1,251.6377716064453,0,0,0
17658,17659,259.822949727376,2016-05-06 23:00:00,2016-05-06,11:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127,6,19,1,0,1,0,0,23,61.3,42.5,50,0,0,29.79,0.0,0.0,1,253.22105407714844,0,0,0
17659,17660,258.12212117512996,2016-05-07 00:00:00,2016-05-07,12:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,0,59.2,43.5,56,0,0,29.79,0.0,0.0,1,248.84776306152344,0,0,0
17660,17661,260.56428527832,2016-05-07 01:00:00,2016-05-07,01:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,1,56.9,44.0,62,0,0,29.78,0.0,0.0,1,248.101318359375,0,0,0
17661,17662,256.812695821126,2016-05-07 02:00:00,2016-05-07,02:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,2,55.7,43.7,64,0,0,29.78,0.0,0.0,1,245.2993621826172,0,0,0
17662,17663,253.53610992431598,2016-05-07 03:00:00,2016-05-07,03:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,3,54.7,43.6,66,0,0,29.78,0.0,0.0,1,239.40701293945312,0,0,0
17663,17664,256.43658447265597,2016-05-07 04:00:00,2016-05-07,04:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,4,53.6,42.9,67,0,0,29.78,0.0,0.0,1,238.5966033935547,0,0,0
17664,17665,250.87158203125,2016-05-07 05:00:00,2016-05-07,05:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,5,52.3,42.5,69,0,0,29.81,0.0,0.0,1,239.4563446044922,0,0,0
17665,17666,240.714146931966,2016-05-07 06:00:00,2016-05-07,06:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,6,51.9,42.1,69,0,0,29.81,0.0,0.0,1,236.59109497070312,0,0,0
17666,17667,228.926829020182,2016-05-07 07:00:00,2016-05-07,07:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,7,51.4,42.0,70,0,0,29.82,0.0,0.0,1,226.42703247070312,0,0,0
17667,17668,217.348574320475,2016-05-07 08:00:00,2016-05-07,08:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,8,54.2,42.7,65,0,0,29.84,0.0,0.0,1,218.02731323242188,0,0,0
17668,17669,206.626459757487,2016-05-07 09:00:00,2016-05-07,09:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,9,60.2,44.5,56,0,1,29.85,0.0,0.0,1,211.59915161132812,0,0,0
17669,17670,192.414545694987,2016-05-07 10:00:00,2016-05-07,10:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,10,65.0,45.4,49,0,4,29.85,0.0,0.0,1,208.90635681152344,0,0,0
17670,17671,197.48666127522802,2016-05-07 11:00:00,2016-05-07,11:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,11,69.1,44.4,41,4,13,29.84,0.0,0.0,1,205.8258514404297,0,0,0
17671,17672,192.098470052083,2016-05-07 12:00:00,2016-05-07,12:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,12,72.5,42.6,34,4,13,29.84,0.0,0.0,1,205.81422424316406,0,0,0
17672,17673,181.30805206298803,2016-05-07 13:00:00,2016-05-07,01:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,13,75.8,44.7,33,4,15,29.82,0.0,0.0,1,205.87098693847656,0,0,0
17673,17674,181.41148630778,2016-05-07 14:00:00,2016-05-07,02:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,14,77.2,44.2,31,0,13,29.81,0.0,0.0,1,206.2084197998047,0,0,0
17674,17675,186.450859069824,2016-05-07 15:00:00,2016-05-07,03:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,15,78.1,45.0,31,6,18,29.79,0.0,0.0,1,209.63787841796875,0,0,0
17675,17676,196.12278747558602,2016-05-07 16:00:00,2016-05-07,04:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,16,79.6,46.3,31,0,16,29.77,0.0,0.0,1,218.45555114746094,0,0,0
17676,17677,210.767598470052,2016-05-07 17:00:00,2016-05-07,05:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,17,80.5,46.2,30,0,14,29.75,0.0,0.0,1,226.17103576660156,0,0,0
17677,17678,233.855565388997,2016-05-07 18:00:00,2016-05-07,06:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,18,79.6,46.3,31,3,13,29.75,0.0,0.0,1,238.46554565429688,0,0,0
17678,17679,252.185442606608,2016-05-07 19:00:00,2016-05-07,07:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,19,78.5,48.6,35,0,10,29.74,0.0,0.0,1,257.6726379394531,0,0,0
17679,17680,255.324424743652,2016-05-07 20:00:00,2016-05-07,08:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,20,76.7,49.2,38,0,1,29.74,0.0,0.0,1,257.5585632324219,0,0,0
17680,17681,252.46181233724,2016-05-07 21:00:00,2016-05-07,09:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,21,73.5,50.9,45,0,1,29.75,0.0,0.0,1,255.25125122070312,0,0,0
17681,17682,244.57553354899102,2016-05-07 22:00:00,2016-05-07,10:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,22,71.1,51.5,50,0,5,29.76,0.0,0.0,1,253.64056396484375,0,0,0
17682,17683,249.130859375,2016-05-07 23:00:00,2016-05-07,11:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,7,19,1,0,1,0,0,23,69.3,52.0,54,2,4,29.79,0.0,0.0,1,253.11997985839844,0,0,0
17683,17684,251.682726542155,2016-05-08 00:00:00,2016-05-08,12:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,0,67.6,51.8,57,0,4,29.79,0.0,0.0,1,253.14161682128906,0,0,0
17684,17685,251.450622558594,2016-05-08 01:00:00,2016-05-08,01:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,1,66.4,51.7,59,0,4,29.8,0.0,0.0,1,252.5651092529297,0,0,0
17685,17686,240.17363739013697,2016-05-08 02:00:00,2016-05-08,02:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,2,65.2,51.9,62,0,1,29.79,0.0,0.0,1,250.3347930908203,0,0,0
17686,17687,234.070566813151,2016-05-08 03:00:00,2016-05-08,03:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,3,63.9,51.5,64,0,3,29.79,0.0,0.0,1,245.92457580566406,0,0,0
17687,17688,231.89353688557898,2016-05-08 04:00:00,2016-05-08,04:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,4,62.7,51.6,67,0,2,29.79,0.0,0.0,1,244.21168518066406,0,0,0
17688,17689,234.195485432943,2016-05-08 05:00:00,2016-05-08,05:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,5,62.1,51.4,68,0,1,29.79,0.0,0.0,1,243.5332794189453,0,0,0
17689,17690,222.641141255697,2016-05-08 06:00:00,2016-05-08,06:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,6,61.3,51.5,70,0,1,29.81,0.0,0.0,1,242.1346893310547,0,0,0
17690,17691,215.029332478841,2016-05-08 07:00:00,2016-05-08,07:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,7,62.0,51.7,69,0,6,29.83,0.0,0.0,1,227.44020080566406,0,0,0
17691,17692,194.531066894531,2016-05-08 08:00:00,2016-05-08,08:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,8,63.9,52.3,66,0,6,29.84,0.0,0.0,1,217.28468322753906,0,0,0
17692,17693,187.193328857422,2016-05-08 09:00:00,2016-05-08,09:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,9,68.3,53.0,58,4,11,29.84,0.0,0.0,1,205.21177673339844,0,0,0
17693,17694,180.055732727051,2016-05-08 10:00:00,2016-05-08,10:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,10,72.8,52.5,49,0,10,29.84,0.0,0.0,1,200.02317810058594,0,0,0
17694,17695,171.712781270345,2016-05-08 11:00:00,2016-05-08,11:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,11,77.9,53.0,42,0,6,29.83,0.0,0.0,1,198.81195068359375,0,0,0
17695,17696,169.015917460124,2016-05-08 12:00:00,2016-05-08,12:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,12,80.3,47.8,32,4,13,29.83,0.0,0.0,1,199.31930541992188,0,0,0
17696,17697,159.76040903727198,2016-05-08 13:00:00,2016-05-08,01:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,13,83.8,47.2,28,0,10,29.83,0.0,0.0,1,196.20211791992188,0,0,0
17697,17698,163.114573160807,2016-05-08 14:00:00,2016-05-08,02:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,14,85.7,47.9,27,0,6,29.82,0.0,0.0,1,196.12928771972656,0,0,0
17698,17699,172.162885030111,2016-05-08 15:00:00,2016-05-08,03:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,15,87.0,42.4,21,2,13,29.8,0.0,0.0,1,205.28038024902344,0,0,0
17699,17700,181.89635976155603,2016-05-08 16:00:00,2016-05-08,04:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,16,88.0,44.4,22,0,3,29.79,0.0,0.0,1,217.74966430664062,0,0,0
17700,17701,202.23467763265,2016-05-08 17:00:00,2016-05-08,05:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,17,87.4,43.9,22,0,7,29.77,0.0,0.0,1,229.75439453125,0,0,0
17701,17702,222.544219970703,2016-05-08 18:00:00,2016-05-08,06:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,18,85.1,40.8,21,1,13,29.76,0.0,0.0,1,240.84365844726562,0,0,0
17702,17703,247.21656036377001,2016-05-08 19:00:00,2016-05-08,07:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,19,83.8,43.2,24,0,5,29.77,0.0,0.0,1,258.52569580078125,0,0,0
17703,17704,244.532875061035,2016-05-08 20:00:00,2016-05-08,08:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,20,81.8,45.5,28,0,1,29.77,0.0,0.0,1,260.3491516113281,0,0,0
17704,17705,240.31311035156202,2016-05-08 21:00:00,2016-05-08,09:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,21,78.6,47.1,33,0,1,29.8,0.0,0.0,1,260.3035583496094,0,0,0
17705,17706,240.78877003987597,2016-05-08 22:00:00,2016-05-08,10:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,22,76.0,47.2,36,0,3,29.82,0.0,0.0,1,259.0764465332031,0,0,0
17706,17707,234.29857635497999,2016-05-08 23:00:00,2016-05-08,11:00 PM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,8,19,2,0,1,0,0,23,73.7,46.5,38,0,5,29.84,0.0,0.0,1,259.4046325683594,0,0,0
17707,17708,237.972943623861,2016-05-09 00:00:00,2016-05-09,12:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,130,9,19,2,0,1,0,0,0,72.3,46.0,39,0,4,29.83,0.0,0.0,1,258.57354736328125,0,0,0
17708,17709,236.310050964355,2016-05-09 01:00:00,2016-05-09,01:00 AM,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,130,9,19,2,0,1,0,0,1,70.6,47.0,43,0,0,29.83,0.0,0.0,1,255.9851531982422,0,0,0
